Latitude,Longitude,Birth Date
36.709717,-102.149185,1539638543
44.79948,-86.454994,1547117915
31.283743,-105.95984,1521512011
37.41373,-106.33289,1523381908
35.994175,-117.757286,1535825932
33.848076,-83.86875,1516746454
28.440475,-94.347626,1555566753
44.434914,-118.65167,1544263079
41.94762,-80.62954,1548918964
31.550894,-80.91312,1521886401
51.219692,-117.93,1536807843
28.15439,-113.27626,1528721287
43.62023,-121.839066,1540662054
43.695988,-77.12091,1550555227
41.94159,-98.913925,1527556176
48.42819,-87.50762,1541009974
35.93272,-96.91239,1541889289
30.744692,-122.80987,1547470606
36.867912,-121.26906,1546429701
44.97981,-79.98772,1552389316
52.33145,-91.54449,1515717151
39.823833,-95.4478,1525867520
45.74369,-78.493065,1536881691
37.380035,-114.19349,1540217034
42.509426,-77.704765,1524222133
34.235363,-90.50968,1536086868
47.1504,-83.45757,1533329042
36.16018,-110.138916,1537396389
45.35451,-83.69744,1546714745
29.127766,-114.564095,1534197694
32.866543,-108.88501,1529501834
47.33869,-105.42034,1545297358
32.97228,-103.47145,1518492871
31.299864,-120.89211,1551565221
34.732857,-81.20824,1543309097
38.335274,-97.13142,1517775191
50.6403,-91.60294,1531310273
49.127666,-122.88335,1550628689
34.76494,-91.66581,1520399934
37.149124,-116.87271,1539419649
47.30322,-94.14554,1515467259
35.215233,-104.38936,1526207444
49.378834,-93.77397,1550310496
33.34308,-102.11902,1540194969
34.717785,-77.63354,1543265041
28.800505,-103.40045,1544839125
47.756325,-99.80001,1526182067
28.816422,-94.16159,1543552572
38.717037,-91.614975,1547900417
49.366142,-106.99455,1550149122
46.996296,-117.22839,1538886511
36.857048,-104.56362,1532984269
39.86765,-100.99976,1540747292
52.630527,-103.48295,1524407967
52.137543,-83.39172,1556463904
42.286392,-113.20691,1556775317
50.39115,-96.26402,1555009335
50.252663,-103.99477,1525059724
47.539764,-112.93775,1538630048
50.16914,-122.61618,1517407395
47.957817,-109.54778,1540215347
42.304718,-113.99852,1526066484
44.288807,-104.16779,1528107457
52.228455,-87.414474,1539587005
32.902042,-78.11807,1554760567
38.215244,-117.88081,1545852638
35.538116,-113.28855,1551678861
52.173405,-82.87247,1535197235
50.36438,-82.88319,1553890357
32.48297,-104.765854,1548101517
37.818714,-91.28924,1532545020
50.215885,-85.23975,1518646253
52.452602,-108.206535,1530296665
33.668343,-102.6431,1540925509
33.40409,-112.118034,1523880208
34.615383,-99.59699,1535330499
39.375538,-122.64367,1528471025
36.62621,-119.46977,1519756588
30.76073,-114.89526,1548497486
37.770084,-117.498,1551282025
41.227367,-98.8851,1522189303
41.257774,-115.63344,1539273706
38.777237,-86.73034,1522196950
45.208878,-100.32045,1554228580
32.348083,-88.75862,1543011546
29.978613,-114.552536,1551874510
36.65003,-76.67524,1553189378
40.79614,-102.42169,1547772797
45.33808,-114.23636,1518182507
51.829773,-110.908356,1515333422
48.33485,-113.517296,1522809116
39.570618,-104.22321,1543335313
47.366608,-86.9596,1546399780
52.59048,-90.89005,1550072362
36.67361,-116.459435,1526680793
51.2407,-113.7282,1519592706
35.6676,-90.69256,1536596051
32.283028,-91.13626,1530299405
40.34445,-116.52033,1526677107
44.81735,-77.451294,1552469389
47.190773,-89.70776,1519350565
46.153313,-104.94721,1552034225
49.448196,-115.432655,1517129666
41.338715,-121.73586,1549147993
36.83121,-104.17187,1550030254
48.69826,-88.57197,1527271518
36.774544,-90.31452,1550008475
48.69651,-113.92932,1542648713
37.615456,-82.67506,1537825301
52.96633,-99.29677,1517158223
43.98035,-81.17078,1518051713
45.303032,-98.80889,1515252526
39.642433,-82.414604,1552150366
47.42933,-101.738235,1524986257
40.41205,-78.4317,1540732648
46.89254,-77.62131,1538406844
49.79751,-94.45807,1522638352
36.277885,-100.78737,1538977128
43.483147,-97.301926,1535413738
52.640327,-86.979126,1556271254
49.605713,-81.919624,1540535429
31.475407,-100.60327,1518762000
43.999294,-99.411194,1545132705
42.86076,-112.615456,1522566408
34.58446,-88.2211,1544135441
