Latitude,Longitude,Birth Date
31.332918,-86.59395,1521392021
41.47819,-76.13876,1549672399
47.50022,-112.604034,1537808860
32.948204,-88.130875,1540589450
52.51933,-116.24424,1550695444
29.169926,-81.362854,1524729606
35.584087,-120.50887,1549880114
43.68856,-96.3489,1533463582
41.730045,-88.75889,1525278049
35.36173,-93.47977,1541951908
37.822124,-82.505,1550136026
49.54045,-110.79901,1552522361
47.71818,-105.62755,1521705453
35.70546,-100.107185,1552489191
31.845226,-91.10032,1536263212
41.365154,-82.51959,1550524680
47.295,-115.88502,1554470776
28.65471,-98.399506,1550690566
39.513363,-96.172455,1539136788
30.22108,-98.97507,1521812738
49.288685,-95.85977,1539082754
37.93585,-77.24807,1537357568
32.190353,-99.45011,1547703315
46.64562,-95.80893,1545004647
34.83559,-104.61718,1551250751
41.116688,-118.617,1531560422
38.560123,-115.40964,1547015202
38.17984,-81.987076,1553064793
47.708775,-87.14771,1550075015
41.589478,-89.21297,1533414208
42.42687,-79.6925,1549042422
32.873737,-112.72108,1546783092
33.905663,-113.43687,1530855111
48.62678,-96.46982,1535334651
31.967413,-98.35236,1525521979
50.766235,-88.85396,1524637479
41.261597,-95.28395,1548866103
49.470562,-83.3798,1549657011
48.433907,-84.80366,1535959198
50.568966,-102.51841,1536201749
51.997814,-86.160545,1535207785
28.808,-77.82451,1553645660
29.88526,-100.74038,1534532426
28.168852,-101.12674,1541560294
39.728065,-94.81861,1551074778
47.97211,-79.75011,1535722475
39.579945,-99.857124,1540598318
49.511787,-90.70067,1528054311
31.458868,-119.59029,1516348872
41.917767,-81.32029,1530630146
33.928905,-116.232414,1518204953
43.311543,-96.89801,1526528673
43.50854,-81.3,1515533632
31.612833,-87.897964,1522095545
42.9083,-104.36885,1537689091
31.635193,-109.78675,1521353366
48.510967,-115.306076,1542197330
37.76075,-88.11382,1532217960
34.403732,-87.172386,1554481257
33.422516,-117.83973,1555812438
49.681107,-102.49443,1551104547
42.40041,-109.416725,1537576050
51.88152,-119.47547,1532824404
37.252533,-80.35177,1534639360
37.1283,-101.91674,1552971903
30.60254,-89.15504,1521284685
45.518227,-90.22669,1529221207
39.291073,-99.52742,1520335670
37.967037,-99.51123,1532587817
34.19396,-93.314186,1548871981
43.26493,-79.2635,1544268883
36.25267,-78.99002,1531701016
41.95745,-118.57667,1552834192
48.115967,-78.88304,1550841487
51.84563,-121.191025,1533329401
47.60183,-102.25562,1525325793
34.81944,-104.11813,1549451679
32.185715,-85.2282,1530284545
48.264156,-107.31684,1537903658
28.132889,-114.754234,1539345278
35.892956,-76.361626,1546069713
41.8945,-93.79001,1536951759
41.498283,-105.29125,1546787166
48.938885,-111.649605,1520650763
36.30397,-112.61116,1541045535
34.154705,-76.32673,1514984905
41.549744,-120.75074,1521933503
30.859753,-111.55355,1527876714
28.597944,-120.7649,1537411926
35.757313,-113.48752,1547693521
28.972569,-112.81287,1550925489
44.846985,-80.74325,1537161084
34.290825,-113.76204,1540900010
50.99644,-76.824615,1518862209
52.34728,-81.28883,1531624848
39.462906,-105.662704,1530543168
52.91808,-114.18875,1548456225
29.630577,-85.80289,1523013946
29.804325,-88.22974,1556336758
39.13082,-80.19723,1520076905
48.493,-89.59429,1537715726
36.38123,-98.713684,1528006088
51.21116,-88.61939,1515209783
44.66106,-111.30494,1529112378
37.78251,-92.61169,1517803098
31.336933,-118.196335,1535936209
52.29745,-110.27726,1533522442
40.930897,-94.543526,1552870877
41.10112,-110.35903,1523157472
32.921642,-116.44694,1517674014
39.912395,-77.40899,1549852806
32.151142,-84.34687,1541234531
38.51089,-77.625244,1551597494
51.77555,-121.24726,1531206625
30.689316,-82.87663,1538835943
43.390575,-93.27613,1520244917
29.85431,-111.81291,1554765922
50.53198,-112.74521,1554411012
45.2721,-100.68425,1530257099
46.491077,-76.76779,1525780727
44.532684,-110.916824,1518282960
41.724827,-96.51627,1555506355
52.786182,-85.40337,1553978461
47.76635,-95.78313,1551046877
32.47472,-106.36168,1548646046
29.184902,-97.618,1538774995
34.822872,-89.46972,1543919334
42.477165,-98.65119,1541574591
45.705833,-118.23367,1551831895
48.257645,-119.62425,1541075400
41.5988,-114.98809,1554463658
49.208755,-107.51247,1542353927
28.197943,-79.84587,1522435685
35.75757,-78.88219,1524963158
40.60761,-119.53434,1552363738
51.37577,-97.63154,1552218326
33.41195,-119.481255,1530832640
30.86467,-106.95683,1534782512
33.22851,-105.638405,1550507072
37.785957,-76.74093,1533242112
32.24969,-122.754036,1539311888
44.44039,-80.966446,1529567329
46.53242,-116.479576,1531312614
36.5016,-107.87396,1540467713
29.368843,-80.55421,1527978874
33.299187,-108.41166,1536819118
51.19402,-83.26927,1538739155
39.10535,-117.17923,1522401737
31.667059,-78.11567,1540977093
31.918549,-117.62818,1533177303
44.852745,-104.657906,1529034050
46.388626,-88.29046,1554899440
42.880627,-109.425095,1552248229
42.45277,-77.19899,1532680764
49.534477,-109.23732,1537659644
29.253128,-97.991936,1532394794
38.78517,-117.96782,1534039306
52.198105,-94.40074,1520745176
36.519703,-120.49525,1541071286
36.720833,-112.45904,1537419479
30.38238,-107.50961,1532063105
49.273014,-98.70434,1546180204
30.474304,-108.78178,1543614950
52.566227,-102.17922,1522157910
46.264935,-109.32357,1518424008
43.903908,-105.72547,1539341755
50.953857,-84.89855,1533372767
45.961384,-121.62795,1546825591
28.481321,-81.346504,1532019344
47.47172,-104.182304,1533110316
36.705345,-117.201645,1518388589
31.2405,-111.77529,1538207949
36.862206,-117.776596,1554765964
46.68398,-92.159065,1528412401
36.46103,-92.30341,1534758315
29.863981,-97.634674,1545543612
41.31955,-113.10335,1529136759
49.909912,-77.16335,1527123299
36.333355,-81.1816,1525296704
31.988594,-108.94616,1525842580
28.18574,-113.55501,1555838754
37.777336,-100.534096,1552231880
36.99815,-110.54714,1547154233
32.91836,-77.90807,1541085242
41.85068,-110.84512,1523273051
51.77659,-111.65649,1521654802
40.59379,-83.85852,1520332737
50.202602,-98.66391,1528949374
29.717468,-120.6088,1543096569
49.257607,-102.54587,1555237892
32.56183,-105.68468,1533630620
35.348167,-117.732735,1554588750
50.805283,-95.857765,1539257349
37.165165,-120.4076,1523153907
44.124058,-85.31117,1549243714
31.6431,-87.51802,1515616230
28.54515,-111.64931,1523569444
38.925095,-84.24028,1531970535
48.285088,-93.72275,1530202711
30.5083,-112.88049,1547000994
36.61752,-107.57421,1522239296
42.50399,-100.39475,1545114141
45.684135,-101.78763,1523056423
31.982588,-86.30751,1549051186
32.554752,-118.90834,1538860725
33.3356,-103.447014,1533141738
47.397156,-87.56917,1551190111
47.50485,-115.172775,1536995785
31.28892,-117.226906,1542783448
40.44051,-116.74969,1520265118
46.861473,-91.24912,1523695560
34.148556,-77.116165,1521703121
36.62101,-86.94545,1533928929
39.68571,-94.66407,1532484738
30.4625,-117.19939,1533549566
49.941364,-76.90015,1545491358
48.239544,-117.225,1530402106
29.37365,-87.896835,1535568670
33.590675,-76.887596,1555450285
30.81942,-108.14142,1535283357
47.31082,-121.71975,1543534817
32.627075,-107.73026,1548166331
40.365627,-77.9461,1529736108
30.178596,-115.73126,1525975337
33.545635,-110.54231,1537615512
45.47333,-115.725746,1517089282
30.120502,-119.499275,1515936498
44.272377,-117.71276,1527364090
34.77307,-114.938225,1551067277
41.266193,-119.60379,1549390047
36.636974,-94.5297,1544075189
37.340008,-104.244896,1549453978
37.41072,-97.62122,1531700419
40.76007,-101.67911,1549928134
41.5759,-98.18088,1515900867
49.994,-77.570465,1522206325
28.717405,-107.45852,1545440128
49.967373,-108.5377,1537631888
39.434406,-84.64563,1515815416
31.230309,-91.7711,1537395371
32.96396,-99.13699,1522997937
46.205658,-84.206314,1515478497
39.5102,-116.65736,1527119582
28.231897,-111.19702,1537141669
33.405067,-97.93304,1519897240
36.29161,-111.87554,1542212585
43.12895,-110.78011,1549224803
35.588676,-112.41793,1524548930
32.33903,-101.68465,1552327990
47.646797,-81.722275,1533147813
50.603863,-84.18037,1547995733
50.695976,-118.87143,1526691693
40.37028,-76.15422,1555791508
32.608246,-102.64196,1534705025
28.178844,-90.23455,1554894810
32.399185,-96.37543,1529774121
46.348457,-89.96351,1551984125
43.49331,-105.65992,1524103907
49.10315,-107.97811,1539189271
34.11852,-101.32545,1544814093
49.73329,-97.19615,1549016806
39.68587,-106.39448,1549195996
29.384304,-118.31064,1543597399
37.623753,-94.29741,1526008657
36.220615,-96.676704,1554503894
42.760517,-115.24252,1534456511
33.606735,-98.821106,1544989575
36.710354,-107.223915,1518690276
40.987877,-95.26537,1530115261
33.898945,-105.39138,1534692736
28.220661,-89.7701,1534456507
38.855476,-88.27537,1523726382
34.89938,-79.2748,1554043212
49.12239,-98.87811,1542267805
33.39955,-121.83958,1547358486
29.443163,-98.19339,1522037112
44.646904,-86.5243,1545560978
48.756245,-116.32262,1556106550
28.122728,-104.786674,1524381401
48.677246,-105.55954,1536184857
47.346035,-116.162544,1543871238
44.21916,-91.8717,1518809384
52.505527,-111.81085,1530789334
39.78451,-116.89804,1551247388
51.699886,-111.28281,1530361217
39.12094,-107.31829,1545271177
31.920664,-101.17549,1548973280
36.76121,-102.20242,1531421549
39.183758,-98.74125,1536395367
43.30808,-116.744804,1528397150
52.877754,-121.72313,1551404000
42.212856,-110.4589,1531671108
44.42665,-82.89255,1533306946
42.777485,-107.32106,1545799353
47.22379,-92.43461,1542112965
39.950302,-97.39291,1516210761
46.7368,-115.3745,1546453162
45.263874,-101.99236,1536806416
48.553307,-97.426926,1530302361
52.98873,-91.706314,1523028677
28.880411,-119.99226,1531911140
37.51858,-114.39098,1540889367
30.13865,-87.367294,1523730508
42.155846,-109.15274,1534512714
28.951454,-95.75539,1531336646
33.406017,-113.14695,1523119102
46.53434,-83.72158,1543107248
48.40867,-77.32112,1548467162
31.983513,-85.90619,1554253652
33.22378,-114.621216,1548200262
41.43218,-118.65426,1551332224
33.360886,-101.10018,1532948339
30.401386,-108.553535,1533012426
42.16317,-110.141045,1530015837
49.490856,-107.78699,1528772701
28.590345,-107.56175,1550907931
46.39837,-96.89586,1529993207
33.69959,-86.867195,1537078873
46.50513,-117.436104,1521837878
44.598667,-86.651276,1554422151
42.38495,-84.62114,1549062785
32.267315,-122.43945,1525580338
41.60091,-83.61749,1532635426
33.775448,-105.77026,1538393510
28.713919,-121.30382,1548798603
33.16005,-96.93207,1540951577
45.54366,-117.8712,1536094414
33.806534,-87.86252,1537572427
42.220142,-120.30143,1541024655
41.50132,-85.16566,1543548758
29.710005,-106.62793,1556073198
31.94464,-102.60146,1554925688
44.885506,-108.98052,1553317737
41.581944,-83.5971,1542972798
52.578983,-96.2872,1534612849
37.564404,-101.80675,1523063143
44.850857,-111.168304,1534104434
46.55449,-81.85487,1536861041
45.235115,-95.22781,1517645909
50.23615,-92.36223,1535065810
34.89341,-109.15547,1528264901
36.21673,-103.183014,1543033746
50.707436,-104.58823,1528863283
28.31068,-103.92789,1515536195
49.406273,-92.48304,1517028354
32.544186,-117.75107,1526459681
32.7381,-85.84733,1553251032
36.62501,-92.66359,1533216054
32.389156,-82.18386,1547950124
36.413754,-119.96463,1528486483
40.801144,-104.35532,1541031890
52.404446,-97.70158,1537953387
29.142937,-108.6194,1551729392
41.55841,-80.97003,1545059506
33.797085,-115.65353,1527057987
39.32189,-104.6223,1518915561
43.215294,-114.86107,1541315973
36.404625,-105.88673,1532566576
36.85417,-119.61612,1529024565
37.868843,-79.56914,1518838253
32.18313,-102.8124,1517480682
36.917053,-85.64956,1524646309
29.735325,-80.570694,1528134281
41.534508,-121.80734,1544127216
42.175453,-98.898254,1516937488
45.34509,-105.294395,1534333480
40.644257,-94.99504,1546542477
42.764282,-78.628876,1525678775
31.885433,-92.80295,1548939285
33.373894,-120.85125,1520259659
39.962082,-113.988785,1542032234
33.45827,-114.954765,1552022389
47.875343,-76.41562,1547942761
52.693726,-79.14742,1545923280
30.210382,-110.35314,1526864311
29.455496,-82.82752,1516868731
40.81372,-110.15251,1530873041
30.665964,-95.46391,1527307048
29.954737,-84.43097,1545346029
32.24849,-87.852425,1523855009
37.99693,-96.98947,1520967302
29.71684,-79.67336,1538223051
46.95694,-102.71198,1517464471
40.880875,-111.55783,1537275116
39.89593,-83.112854,1550620056
49.12159,-77.39776,1538979922
44.4839,-108.54513,1549603526
48.19484,-78.4937,1530308416
29.790445,-89.995384,1537757268
47.92115,-84.88188,1552627601
42.646084,-116.3396,1549153022
37.950695,-120.95733,1542658849
32.32808,-88.57183,1554677503
52.55446,-109.28423,1517803697
49.73054,-86.62125,1525386416
