Latitude,Longitude,Birth Date
28.761091,-80.65353,1539522245
45.40078,-111.35693,1550432858
51.88549,-99.41953,1539740488
41.4861,-121.72665,1525683164
52.45843,-99.95384,1532716553
28.62578,-81.57055,1532893931
38.51185,-97.22518,1543652487
36.880466,-117.72788,1549166832
34.187904,-84.78227,1536162973
37.430683,-96.31377,1538703459
50.207268,-98.62439,1548819076
50.71788,-77.366035,1535939539
36.958305,-76.45303,1537196937
38.820427,-93.14972,1520759366
42.37595,-104.89165,1542371547
39.49838,-107.11169,1552151048
44.5387,-96.1793,1521155141
40.87387,-115.67163,1526579887
33.835144,-96.610435,1520988516
40.88787,-80.14545,1535871259
50.11888,-119.98732,1555799014
45.977283,-76.421165,1541049140
32.31023,-83.39622,1552789815
51.930897,-103.71455,1539469451
38.39877,-113.20026,1530369250
48.891197,-80.357834,1534180580
37.913628,-110.1554,1531606847
45.752937,-112.27959,1536876481
34.604572,-106.21324,1522592480
34.675365,-90.85896,1524692237
32.332485,-89.53552,1536896694
35.634464,-116.38276,1542001570
33.205673,-81.12829,1555884380
34.213547,-87.81251,1545118078
45.36878,-80.45009,1531355135
50.31193,-88.57868,1529903869
30.372711,-102.75817,1525312311
41.89619,-88.9177,1546439685
34.26844,-112.40199,1540279650
31.730099,-121.23833,1532676865
41.298286,-81.290344,1529733852
36.325466,-107.50264,1540632693
42.798557,-86.800285,1526767488
46.692657,-95.83266,1555011982
48.32646,-88.821915,1525247661
43.509487,-88.194405,1533658472
43.217014,-93.624,1523225143
42.60301,-79.171585,1531462182
35.985603,-116.51925,1544915212
29.934404,-93.77189,1535260509
32.10785,-85.89769,1517682320
44.267662,-120.9914,1539171263
40.296703,-110.45098,1552790886
42.69381,-80.556435,1554755614
47.983543,-88.12971,1535054372
34.710472,-94.58769,1549450615
30.450506,-89.77353,1530232667
45.417694,-109.975845,1532502209
47.830242,-122.99719,1517106862
47.263947,-113.7476,1542134117
34.56519,-76.303604,1548612617
32.792137,-98.41583,1547488105
51.35623,-82.48064,1544717867
32.975037,-121.12905,1531259240
52.45963,-114.64377,1518459767
34.13722,-81.95364,1548550855
44.68509,-122.45551,1548364045
42.73758,-92.651054,1554213886
33.830902,-114.21209,1537975678
46.643246,-114.93057,1547558274
33.68478,-109.25366,1521110045
47.424683,-96.2519,1532669298
38.711277,-108.79491,1536217107
39.573063,-122.18347,1522107855
37.399845,-93.936455,1541943888
50.108208,-114.317955,1554153970
42.95046,-108.776344,1546510448
31.515211,-101.25636,1551630270
52.324932,-105.21611,1543625632
38.217915,-109.33732,1546894461
49.68314,-92.19618,1519831521
28.678478,-99.90034,1538553748
51.23427,-79.82382,1543204076
47.110832,-92.708305,1537425493
29.177893,-78.38952,1525760106
28.681715,-89.88055,1520756366
47.1744,-97.803955,1514996331
48.92519,-110.11912,1547048758
50.75038,-92.89185,1516188086
50.21632,-99.64019,1551499593
42.772114,-94.46641,1520327626
41.840576,-116.5822,1526328579
46.516247,-111.35925,1553900540
32.916096,-109.964966,1521137146
39.918663,-120.15424,1552392614
37.914566,-87.67225,1533917337
49.5644,-82.562256,1522213770
47.981266,-86.78385,1532961340
30.251493,-82.39473,1520854756
47.884422,-104.91469,1525913442
51.87939,-97.185555,1551407668
34.835316,-113.89128,1515736774
44.88541,-79.23986,1551323085
48.996586,-81.17832,1515073928
45.554913,-87.47674,1523555319
41.714767,-80.229385,1519850581
42.392815,-97.25278,1555788934
49.931683,-79.669586,1524415811
51.402996,-85.8322,1517665094
29.380821,-103.65837,1528227309
48.321438,-117.18631,1530464843
30.62033,-87.322685,1546547089
28.221724,-96.17995,1522034615
48.590454,-85.41057,1555444407
32.177643,-110.26313,1515772428
31.487946,-115.972786,1526325793
48.38524,-78.793236,1539133351
34.412888,-111.54013,1548547239
39.13704,-121.76405,1535047489
36.102554,-107.438736,1552061452
38.744877,-78.56716,1528381352
30.534292,-120.579185,1542954590
31.966002,-104.81017,1527860840
36.461803,-102.62912,1528122048
49.14396,-84.199394,1518768779
35.92169,-82.49901,1526478470
42.497326,-120.655975,1532038206
30.18477,-116.97232,1544463801
28.693665,-104.476295,1523936553
51.1512,-95.81793,1532537279
50.364006,-94.45976,1545264410
43.975998,-116.65644,1528725007
35.43284,-93.476494,1522065868
33.341694,-79.90747,1538290165
44.93792,-84.69006,1540899461
29.150295,-110.90772,1514918374
41.26159,-117.25454,1543947036
37.43333,-84.75448,1524110602
37.483356,-82.15044,1516672183
30.640533,-109.35858,1518066566
49.437317,-76.80857,1517351172
44.782185,-81.61763,1535968375
34.715343,-96.53566,1520453452
41.28701,-117.394066,1554903911
47.139565,-109.36517,1541006819
37.215073,-102.64387,1534859851
29.998976,-119.87401,1541420388
