Latitude,Longitude,Birth Date
32.76097,-101.3403,1540233281
49.77361,-106.77826,1517715777
33.883057,-83.85034,1516942694
35.873486,-106.69403,1556601036
52.462547,-119.55813,1551241147
39.97587,-91.59664,1544309627
51.25478,-96.61829,1533232449
48.19688,-89.777374,1534987483
34.97709,-96.66352,1525159402
49.221382,-90.77769,1518732535
45.244564,-82.20298,1528008887
40.119324,-85.581055,1526205595
36.931732,-107.84434,1540881660
30.444448,-94.279724,1525404242
49.79706,-99.50452,1528620481
35.81741,-111.59039,1554330310
41.287067,-105.14735,1529537997
41.8887,-84.95903,1528587747
31.30822,-79.931274,1515214392
50.62721,-94.96629,1517173510
37.493134,-104.255875,1526884492
41.95756,-100.987206,1535941939
32.62562,-85.72145,1529798624
49.93131,-119.90312,1532278082
50.831116,-82.49326,1522713371
36.632496,-118.26652,1544662682
52.330368,-118.5685,1519127328
41.777737,-122.61295,1544319784
43.891357,-91.24875,1515310513
44.15835,-93.90229,1542467668
32.690254,-102.79622,1535202227
52.4622,-99.55181,1541121972
43.514496,-109.31569,1536148221
28.5553,-101.18821,1528858657
32.48159,-106.54225,1519779348
31.711807,-87.75616,1524792125
34.49262,-86.87206,1545116457
35.681236,-86.42731,1548663931
30.976753,-118.37469,1531260889
49.139908,-121.1758,1524511583
42.308052,-82.29639,1530518201
52.145893,-103.6543,1548732689
29.580475,-92.16533,1532505695
43.451424,-108.74304,1525551012
38.112602,-108.14695,1545609038
45.670143,-105.97788,1553236865
28.581375,-118.297844,1539277533
42.310764,-90.20593,1524648588
47.835823,-88.57628,1525595403
49.67215,-78.47292,1531133587
47.365334,-84.73471,1533805784
33.17223,-120.21941,1522471324
43.45434,-93.87166,1529714226
29.393427,-97.79638,1545478128
31.91315,-106.99257,1541457778
40.2111,-93.45699,1553359076
35.29229,-95.57296,1552284908
44.975746,-118.38797,1552354018
42.221123,-90.41879,1518409503
43.1856,-121.828224,1529650505
45.186504,-116.63747,1521286883
41.452366,-103.78828,1547320582
48.89358,-92.6244,1531664982
34.88478,-98.93847,1527821778
37.175148,-85.343994,1536850542
31.22186,-105.875374,1536380589
51.814972,-103.45663,1542047936
40.775284,-78.1654,1540815438
28.770403,-95.669075,1518063880
43.99081,-88.25846,1527711794
29.832357,-104.88212,1548833743
45.31871,-98.51116,1534405731
38.469208,-111.29446,1555054749
44.566326,-90.79817,1519526100
46.592823,-107.380135,1538671374
40.778893,-94.25726,1525294194
35.826412,-118.90981,1542228770
29.47536,-109.14119,1555214579
44.87561,-87.77202,1543191889
44.661926,-107.90232,1544163495
46.974426,-82.10365,1534115871
31.780643,-85.26425,1529038248
46.20244,-91.95167,1536156648
30.834892,-93.33206,1539340797
50.28872,-82.40032,1548351404
49.537277,-76.14429,1523756350
45.82849,-111.626114,1543538901
51.481434,-106.882614,1541506702
33.504166,-81.24737,1540573908
28.673758,-116.91954,1536955309
51.23647,-116.12598,1528667287
48.96767,-92.7673,1549587482
32.716343,-78.60266,1530752346
41.56389,-105.9048,1554565974
36.768185,-79.18318,1551841122
34.561985,-95.25742,1533654350
33.457253,-89.54201,1553941175
42.20985,-102.55308,1552566969
45.3502,-80.23669,1523595630
32.439304,-116.92448,1523722996
49.72034,-110.25909,1540717757
31.72714,-83.2599,1543978515
49.32996,-111.48862,1540433768
31.181763,-118.43428,1551817593
37.11394,-106.30412,1525386267
49.959274,-79.26893,1548389396
49.54376,-80.87665,1548104584
36.206783,-121.16414,1535761434
38.861702,-102.53966,1525482461
39.636127,-89.36279,1546900349
49.91395,-95.61715,1539455327
40.31071,-109.99741,1555114825
46.181393,-83.49007,1524326318
30.80844,-81.49602,1518521400
45.434067,-88.34877,1547775597
52.3878,-119.838135,1552425180
38.511997,-99.37799,1544277404
51.532257,-89.9871,1518215952
32.10476,-99.28437,1515115244
29.16024,-104.381424,1541436022
46.978786,-94.52315,1539239449
34.763416,-77.907745,1520186928
38.636803,-100.777405,1522659180
35.84065,-113.19175,1542577645
34.27778,-117.60474,1546609113
48.83622,-89.23438,1551116791
38.882694,-77.160576,1529873724
44.107883,-118.83952,1516010907
52.25155,-76.89792,1520248157
32.870407,-81.170105,1516671258
50.983097,-111.49845,1540559585
28.900568,-106.72283,1531821345
48.564865,-114.5068,1535640683
48.82701,-79.89905,1522343603
47.784634,-84.795235,1520872839
30.159355,-107.98222,1530693238
45.23249,-95.51392,1525782550
34.286728,-120.17582,1525535942
31.235653,-117.78814,1530018481
34.1139,-84.70241,1551816271
44.441566,-101.10328,1516876769
46.44945,-89.19188,1553104243
40.119053,-103.58167,1529339502
49.66527,-109.466385,1556423271
42.804535,-116.47449,1548268668
51.54439,-107.59642,1534809589
30.291845,-94.67973,1542701033
37.17236,-97.44816,1531221325
48.150448,-93.49552,1522812872
28.369493,-76.79678,1525371194
32.25961,-94.889824,1536769052
50.950237,-117.518036,1547056558
39.678368,-76.47122,1524412893
52.532394,-90.887695,1518916125
33.676155,-78.74053,1546536002
35.26691,-99.43531,1533113304
38.45739,-121.74152,1530178565
32.289272,-101.97746,1525034014
49.389088,-103.2791,1526310664
31.190775,-118.27003,1544328846
50.25054,-77.99909,1523368195
34.293953,-115.81661,1524852130
41.11632,-95.31469,1527327871
40.65511,-100.6563,1544833419
45.15745,-77.7266,1542719702
36.792183,-78.92465,1526024997
31.321386,-117.45935,1516971952
28.99709,-101.43991,1518338446
47.245422,-82.91161,1536550196
51.6454,-108.94259,1531406428
37.772095,-110.83642,1530147276
43.342216,-101.9895,1517514085
51.73266,-100.71418,1520330420
36.7782,-101.15198,1534154472
49.98031,-77.20082,1554387775
43.730232,-107.61464,1528815444
47.48352,-114.305855,1544730668
47.2789,-83.2089,1515451381
37.48169,-87.9671,1523739329
50.482555,-82.14054,1539258885
42.459347,-86.8585,1539698675
48.780254,-101.199394,1539022514
52.22659,-76.83857,1520467816
52.496956,-119.48595,1537501738
31.70277,-117.97941,1516714852
47.81114,-114.88028,1535740457
41.85209,-87.1701,1534812093
30.873444,-92.65877,1527013679
30.913923,-114.54542,1532087808
37.747265,-114.77765,1546693375
36.66081,-81.23827,1533107177
43.793438,-112.52776,1533716283
47.60259,-78.46596,1519141550
43.275555,-112.483795,1548525318
28.360788,-111.43818,1551045099
48.8682,-115.35496,1522818693
39.561523,-95.48778,1543826498
50.231377,-120.5658,1544507262
32.1078,-104.48259,1542242472
41.58458,-89.988365,1534524501
41.783287,-108.602715,1550665111
32.739975,-115.80646,1537480907
37.53214,-98.10617,1538308191
51.70456,-84.62127,1522479312
28.537199,-79.89309,1551579193
32.846775,-83.523636,1525362609
31.642826,-106.74911,1524977400
38.829506,-110.71743,1544111942
43.356117,-95.68257,1554110467
43.912308,-97.28156,1532225131
42.564354,-111.227104,1545809913
50.64424,-108.821396,1535651159
33.727512,-105.341286,1522393569
36.349304,-112.18575,1544140873
51.53205,-120.11241,1516253525
45.425514,-85.88946,1527787808
48.53422,-89.16748,1549651316
46.923225,-82.6639,1520251592
52.48536,-76.38585,1554210016
51.275272,-85.7759,1527740612
44.885693,-79.19148,1552692815
43.13518,-92.526,1556111244
30.95547,-111.677635,1523463747
28.259743,-97.10212,1517639094
52.56484,-118.145744,1549438786
50.29717,-112.56222,1536360998
44.80255,-105.71033,1549495525
33.306725,-111.239,1552402258
50.609245,-83.57261,1535383046
39.644344,-93.62809,1527639215
35.59949,-85.53964,1517968161
37.76828,-101.654785,1552355313
50.92703,-106.74595,1531730029
38.925713,-113.64745,1516524257
43.216022,-100.49036,1547290666
49.674812,-87.50365,1545721008
48.42008,-77.42091,1556546283
29.49,-78.78791,1550213098
47.684307,-104.17023,1532573491
51.790474,-91.65084,1531384761
36.636654,-105.89012,1520461997
38.39933,-89.14194,1542429661
48.77416,-106.413216,1540748652
47.227097,-113.42289,1538479931
28.365229,-76.79635,1520295788
29.283373,-108.88376,1539011360
39.198593,-106.61058,1526888500
46.599182,-105.362366,1524790031
51.22293,-86.84966,1551390449
49.872036,-109.4387,1522482530
36.752834,-116.8127,1551152825
32.492752,-83.98774,1544062461
29.26586,-84.84964,1519460711
44.49538,-110.14981,1516695879
37.702732,-102.98013,1522990315
38.820488,-99.64475,1547231318
