Latitude,Longitude,Birth Date
30.219034,-112.44752,1541079076
30.840605,-116.57581,1518522283
41.8169,-96.29613,1539796306
52.753498,-80.89437,1554078898
31.585428,-120.5461,1536060206
50.75996,-118.67008,1547670858
47.586,-101.51152,1546615302
35.81931,-117.6231,1524666458
52.4031,-108.57418,1554486382
45.526295,-101.52872,1552454314
46.6123,-83.67241,1539673463
35.294594,-76.53211,1552133329
46.78422,-111.23524,1531544846
45.832542,-105.762665,1549970190
33.294975,-81.373085,1526543922
37.1955,-115.4988,1549346109
31.921328,-80.99184,1522444886
45.67188,-109.87989,1537930280
42.55472,-121.89954,1515834144
35.3893,-116.780106,1524261356
47.840984,-76.60812,1542083557
43.46614,-108.990654,1545431344
48.964325,-114.642075,1529910213
44.324387,-87.199524,1533871250
35.35969,-111.802956,1529878154
45.63878,-83.457245,1521881679
51.962173,-108.701164,1531062993
52.316833,-113.47278,1542795628
32.43643,-79.88736,1535298785
38.629288,-91.14526,1538774040
34.917168,-105.85816,1529731498
48.827606,-108.498215,1528243395
46.3526,-82.31341,1545281737
48.66478,-109.30907,1543701204
37.572292,-102.51901,1519950930
28.54597,-77.567055,1524595504
46.375366,-121.71775,1515121891
38.80775,-96.56769,1522939576
41.69809,-109.53948,1518014483
29.586632,-103.52246,1516396888
39.485943,-84.60483,1542619686
34.62134,-120.1887,1536633333
35.75293,-87.711494,1549648745
45.38963,-79.52905,1515382036
30.484615,-122.22151,1554736926
38.53998,-95.1927,1543856363
35.24544,-89.274155,1529857935
36.687244,-104.91715,1556001552
32.669827,-101.61164,1550518371
40.56805,-110.790085,1550285850
52.532467,-115.89192,1531673858
38.75078,-79.94748,1521992045
38.202187,-120.118324,1545454102
41.78679,-103.61575,1548398006
52.496544,-116.748215,1530638098
41.43806,-85.583855,1539995717
45.562386,-120.27391,1541652408
37.40401,-84.42238,1542687479
31.5456,-114.494194,1518731657
45.905357,-96.47885,1549459018
52.848007,-103.69215,1551089284
32.716667,-83.49981,1515127722
30.32178,-115.39116,1521645747
32.712894,-86.4706,1552026027
37.982643,-92.31943,1518600555
30.957521,-84.57617,1550724232
30.432955,-115.99252,1532937131
30.156996,-86.62259,1552794869
43.660606,-76.72331,1551891759
41.23876,-104.714966,1544394688
38.24039,-98.79205,1525978727
45.411655,-112.83378,1556168881
51.168995,-103.172,1535702935
49.556313,-94.99714,1523726323
44.64959,-99.87183,1525916858
30.888088,-79.71696,1519701615
32.37422,-79.46969,1537138386
29.66277,-114.42814,1549256284
49.24365,-121.81367,1539924488
46.24396,-89.970764,1532662558
47.171795,-88.65739,1526688520
30.325756,-116.68147,1515247177
46.341564,-97.94499,1554850728
38.910873,-87.944275,1551385270
46.50793,-108.86779,1532216602
29.447838,-109.176575,1539816298
48.767418,-113.85128,1535055250
47.94727,-116.651215,1531642357
47.386333,-90.49351,1517114586
48.997383,-93.82658,1540431269
32.33235,-105.55814,1528239976
44.74433,-103.66666,1554490562
30.474812,-79.8547,1529380934
46.825104,-111.89536,1552029667
44.51224,-95.27444,1547794594
45.925938,-112.34695,1524692113
47.446632,-97.822495,1521545567
35.41985,-84.48149,1555986411
36.447605,-90.77212,1519083506
40.879997,-122.24292,1556080195
30.893082,-118.72126,1517418054
34.74928,-114.63999,1523825193
46.82183,-86.59711,1519276631
51.927814,-81.12276,1530691401
41.73446,-98.80565,1544958967
50.735214,-80.249916,1522943465
35.54077,-101.54991,1546620222
46.25774,-120.87057,1541974597
39.632755,-113.72818,1542673598
46.891747,-121.60273,1553816742
47.866173,-83.19111,1535237298
39.73881,-110.30181,1523855372
43.74466,-111.38583,1532262839
48.9004,-109.1212,1529831737
35.97198,-80.987206,1515671941
36.153687,-103.59053,1533678603
46.768005,-108.73884,1553984419
29.37349,-114.919205,1539363856
33.77541,-108.966576,1538301879
52.129482,-95.50953,1538456517
37.438225,-84.41267,1550082916
32.876686,-99.91549,1544876156
39.683407,-84.25915,1535260292
49.958317,-122.821526,1554876759
31.432154,-81.96291,1537133050
39.684612,-92.92135,1520897959
51.42274,-120.416016,1554293996
37.437454,-78.81257,1524212152
29.14153,-76.23977,1535818039
49.902035,-89.787926,1521597568
48.73434,-92.25211,1524861146
50.45263,-83.25443,1519531232
34.93821,-102.536255,1517481661
39.512596,-102.33492,1515996564
38.5465,-93.18145,1526566326
50.197693,-104.62277,1541588931
39.183228,-117.35091,1535500985
38.423626,-78.18304,1554493627
31.616945,-83.18024,1542101927
47.10086,-115.20054,1556222906
50.376427,-103.34947,1543662871
52.864532,-77.59786,1520853164
34.470222,-88.15102,1556003521
46.39382,-122.66171,1550374782
38.57884,-122.27344,1520228165
43.10418,-102.12047,1531771501
47.88187,-101.39458,1541197869
33.371307,-80.76848,1527754449
31.367674,-120.936295,1544693637
38.294285,-122.2649,1533699659
35.16762,-95.65243,1537748150
39.82927,-107.80214,1521192731
29.468939,-82.26404,1515610090
39.281998,-110.66912,1543764514
48.973743,-100.42899,1526820081
